review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title
4_1,several elements of this definition warrant unpacking,f69d17db,"Capacity development emphasizes endogenous, ongoing processes, whereas capacity strengthening and human resource development often carry narrower or organizationally focused connotations (Babu & Sengupta, 2006; Danquah et al., 2023; McLagan, 1989).",False,True,False,"(Babu & Sengupta, 2006; Danquah et al., 2023; McLagan, 1989)",parenthetical,McLagan,1989,False,,,,,pilot_inputs/sources_pdf/McLagan_1989.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,d2b7e1a7,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",False,True,False,"(Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023)",parenthetical,Rodrigues et al.,2021,False,,,,,pilot_inputs/sources_pdf/Rodrigues_2021.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,ebd7fa19,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",False,True,False,"(Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023)",parenthetical,Jajoo & Deshmukh,2024,False,,,,,pilot_inputs/sources_pdf/Jajoo_2024.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,2a4d38ad,"Second, individual capacity comprises more than knowledge and skills - it includes attitudes, motivation, self-efficacy, experiential know-how, and meta-competencies such as adaptability and learning agility (Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023).",False,True,False,"(Rodrigues et al., 2021; Jajoo & Deshmukh, 2024; Jain et al., 2023)",parenthetical,Jain et al.,2023,False,,,,,pilot_inputs/sources_pdf/Jain_2023.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,80dd0746,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",False,True,False,"(Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019)",parenthetical,Alaerts & Kaspersma,2009,False,,,,,pilot_inputs/sources_pdf/Alaerts_2009.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,b59d2820,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",False,True,False,"(Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019)",parenthetical,Jackson et al.,2019,False,,,,,pilot_inputs/sources_pdf/Jackson_2018.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,b1f408d6,"Third, capacity flourishes or falters depending on organizational cultures, policy frameworks, and wider enabling environments (Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019).",False,True,False,"(Alaerts & Kaspersma, 2009; Jackson et al., 2019; Morkel & Mangwiro, 2019)",parenthetical,Morkel & Mangwiro,2019,False,,,,,pilot_inputs/sources_pdf/Morkel_2017.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,d4a55270,"As Morkel and Mangwiro (2019) argue, individual learning must be paired with organizational demand and systemic support.",False,True,True,Morkel and Mangwiro (2019),narrative,Morkel and Mangwiro,2019,False,,,,,pilot_inputs/sources_pdf/Morkel_2017.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,06d180dc,"For practitioners, this means that investments in evaluator training should be balanced with strategies to cultivate enabling contexts - for example, supportive professional networks, mentorship structures, and institutional incentives to use evidence (Golhasany & Harvey, 2023; Jackson et al., 2019).",False,True,True,"(Golhasany & Harvey, 2023; Jackson et al., 2019)",parenthetical,Golhasany & Harvey,2023,False,,,,,pilot_inputs/sources_pdf/Golhasany_2023.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_1,several elements of this definition warrant unpacking,2e6730a6,"For practitioners, this means that investments in evaluator training should be balanced with strategies to cultivate enabling contexts - for example, supportive professional networks, mentorship structures, and institutional incentives to use evidence (Golhasany & Harvey, 2023; Jackson et al., 2019).",False,True,True,"(Golhasany & Harvey, 2023; Jackson et al., 2019)",parenthetical,Jackson et al.,2019,False,,,,,pilot_inputs/sources_pdf/Jackson_2018.pdf,High,Conclusion,2,How is individual-level capacity development defined and conceptualized?,Conclusion
4_2,unknown,e662f5bd,"Adult Learning Theory, or andragogy, originally advanced by Knowles (1984), provides one of the most influential frameworks for understanding how capacity development activities translate into improved individual outcomes.",False,True,False,Knowles (1984),narrative,Knowles,1984,False,,,,,,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,c37a5da4,"(2024) emphasize that adults bring prior expertise and a preference for learning that directly supports their objectives, while Livingston (2023) highlights their focus on immediate problem-solving and demand for visible relevance to personal or professional contexts.",False,True,False,Livingston (2023),narrative,Livingston,2023,False,,,,,pilot_inputs/sources_pdf/Livingston_2023.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,154fd0f3,"The causal pathway begins with learning activities that respect autonomy, draw on learners’ prior experiences, and demonstrate clear relevance to their goals (Knowles, 1984; Knapke et al., 2024).",False,True,False,"(Knowles, 1984; Knapke et al., 2024)",parenthetical,Knowles,1984,False,,,,,,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,806af5ba,"The causal pathway begins with learning activities that respect autonomy, draw on learners’ prior experiences, and demonstrate clear relevance to their goals (Knowles, 1984; Knapke et al., 2024).",False,True,False,"(Knowles, 1984; Knapke et al., 2024)",parenthetical,Knapke et al.,2024,False,,,,,pilot_inputs/sources_pdf/Knapke_2024.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,666b9032,"For these mechanisms to take effect, however, enabling conditions are essential: psychological safety that allows learners to make mistakes and ask questions without fear, choice and autonomy that reinforce self-direction, and explicit links between content and real-world challenges that sustain motivation (Livingston, 2023).",False,True,False,"(Livingston, 2023)",parenthetical,Livingston,2023,False,,,,,pilot_inputs/sources_pdf/Livingston_2023.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,b72516b2,"Experiential Learning Theory (ELT), developed by Kolb (1984), defines learning as a cyclical process in which knowledge emerges through the transformation of experience.",False,True,False,Kolb (1984),narrative,Kolb,1984,False,,,,,pilot_inputs/sources_pdf/Kolb_1984.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,2e26522e,"Scholars have emphasized the value of this model for adult learners, noting its role in fostering deeper retention, adaptability, and the integration of theory with practice (Morris, 2020; Wilkinson, 2017).",False,True,False,"(Morris, 2020; Wilkinson, 2017)",parenthetical,Morris,2020,False,,,,,pilot_inputs/sources_pdf/Morris_2020.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,bbda056e,"Scholars have emphasized the value of this model for adult learners, noting its role in fostering deeper retention, adaptability, and the integration of theory with practice (Morris, 2020; Wilkinson, 2017).",False,True,False,"(Morris, 2020; Wilkinson, 2017)",parenthetical,Wilkinson,2017,False,,,,,pilot_inputs/sources_pdf/Wilkinson_2017.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,1e9f9845,"These schemas provide the foundation for transfer, equipping learners to generalize lessons across contexts, adapt to novel challenges, and apply knowledge effectively in professional practice (Morris, 2020; Wilkinson, 2017).",False,True,False,"(Morris, 2020; Wilkinson, 2017)",parenthetical,Morris,2020,False,,,,,pilot_inputs/sources_pdf/Morris_2020.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,fca6ab42,"These schemas provide the foundation for transfer, equipping learners to generalize lessons across contexts, adapt to novel challenges, and apply knowledge effectively in professional practice (Morris, 2020; Wilkinson, 2017).",False,True,False,"(Morris, 2020; Wilkinson, 2017)",parenthetical,Wilkinson,2017,False,,,,,pilot_inputs/sources_pdf/Wilkinson_2017.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,d2c54726,"Such change is often triggered by “disorienting dilemmas” - experiences or ideas that directly challenge existing assumptions and worldviews (Fleming, 2018; EAEA, 2022).",True,True,False,"(Fleming, 2018; EAEA, 2022)",parenthetical,Fleming,2018,False,,,,,pilot_inputs/sources_pdf/Fleming_2018.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,d665e6a8,"Such change is often triggered by “disorienting dilemmas” - experiences or ideas that directly challenge existing assumptions and worldviews (Fleming, 2018; EAEA, 2022).",True,True,False,"(Fleming, 2018; EAEA, 2022)",parenthetical,EAEA,2022,False,,,,,pilot_inputs/sources_pdf/EAEA_2022.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,92dafc9c,"This initiates mechanisms of critical reflection and perspective transformation, enabling learners to develop new meaning schemes that support more inclusive, adaptive, and evidence-informed ways of thinking (Fleming, 2018).",False,True,False,"(Fleming, 2018)",parenthetical,Fleming,2018,False,,,,,pilot_inputs/sources_pdf/Fleming_2018.pdf,High,"Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Adult Learning–Centered Theories of Change: Andragogy, Experiential, and Transformative Learning"
4_2,unknown,a0b18fb6,"At its core, SDT posits that human beings have three fundamental psychological needs - autonomy, competence, and relatedness - and that environments that support these needs foster more self-determined forms of motivation (Ryan et al., 2022).",False,True,False,"(Ryan et al., 2022)",parenthetical,Ryan et al.,2022,False,,,,,pilot_inputs/sources_pdf/Ryan_2022.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,58ba76cf,"This internalization shifts motivation from external pressures to intrinsic or integrated forms, which are more robust, sustainable, and conducive to application in the workplace (Van den Broeck et al., 2021).",False,True,False,"(Van den Broeck et al., 2021)",parenthetical,Van den Broeck et al.,2021,False,,,,,pilot_inputs/sources_pdf/Van_den_Broeck_2021.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,7392a778,"Meta-analytic evidence consolidates this logic, showing that SDT-based motivational processes are predictive not only of stronger learning outcomes but also of organizational behaviors such as engagement, job satisfaction, and well-being (McAnally et al., 2024).",False,True,False,"(McAnally et al., 2024)",parenthetical,McAnally et al.,2024,False,,,,,pilot_inputs/sources_pdf/McAnally_2024.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,2424fb44,"Training and development programs can influence self-efficacy by creating mastery experiences (successful performance of tasks), opportunities for vicarious learning (observing competent peers), and exposure to credible feedback that reinforces learners’ belief in their competence (Somuah et al., 2024).",False,True,False,"(Somuah et al., 2024)",parenthetical,Somuah et al.,2024,False,,,,,pilot_inputs/sources_pdf/Somuah_2024.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,96c243c1,"When self-efficacy is strengthened, individuals approach tasks with greater confidence, exert higher levels of effort, and demonstrate greater resilience in the face of setbacks (Fida et al., 2025).",False,True,False,"(Fida et al., 2025)",parenthetical,Fida et al.,2025,False,,,,,pilot_inputs/sources_pdf/Fida_2025.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,91effb5d,"The foundational insight here is that specific, challenging goals focus attention, energize effort, and encourage persistence, while feedback mechanisms help learners monitor progress and recalibrate strategies (Locke & Latham, 2007, 2013).",False,True,False,"(Locke & Latham, 2007, 2013)",parenthetical,Locke & Latham,2007,False,,,,,pilot_inputs/sources_pdf/Latham_2007.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,ea810bae,"Clear and ambitious goals operate through several mechanisms: they direct attention to task-relevant behaviors, mobilize effort by signaling the importance of outcomes, sustain persistence in the face of obstacles, and stimulate the generation of problem-solving strategies (Locke & Latham, 2007, 2013).",False,True,False,"(Locke & Latham, 2007, 2013)",parenthetical,Locke & Latham,2007,False,,,,,pilot_inputs/sources_pdf/Latham_2007.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,a8ecbc84,"Munzhedzi (2017) argues that when training is conducted as a stand-alone activity, it risks being viewed as a compliance exercise rather than a developmental intervention.",False,True,False,Munzhedzi (2017),narrative,Munzhedzi,2017,False,,,,,pilot_inputs/sources_pdf/Munzhedzi_2017.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,b1b6ae7e,"This integration strengthens the causal pathway from learning to improved institutional performance by embedding skill development within systems of accountability and reward (Munzhedzi, 2017).",False,True,False,"(Munzhedzi, 2017)",parenthetical,Munzhedzi,2017,False,,,,,pilot_inputs/sources_pdf/Munzhedzi_2017.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,f96d8bc8,"By embedding these insights, CCDM positions capacity development as a process that requires alignment of cognitive, affective, and behavioral dimensions, creating a stronger bridge between classroom learning and workplace performance (Jajoo & Deshmukh, 2024).",False,True,False,"(Jajoo & Deshmukh, 2024)",parenthetical,Jajoo & Deshmukh,2024,False,,,,,pilot_inputs/sources_pdf/Jajoo_2024.pdf,High,"Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals",3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?","Social–Cognitive and Motivational Theories of Change: Self-Determination, Self-Efficacy, and Goals"
4_2,unknown,f5c09b2d,One of the most influential frameworks for understanding how capacity development translates into individual performance is the learning transfer model advanced by Baldwin and Ford (1988).,False,True,False,Baldwin and Ford (1988),narrative,Baldwin and Ford,1988,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,73b5b205,"At the level of training design, Baldwin and Ford (1988) emphasized that well-structured practice opportunities, effective modeling, and training approaches that allow for error tolerance are critical to fostering robust learning.",False,True,False,Baldwin and Ford (1988),narrative,Baldwin and Ford,1988,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,cd800f1d,"More recent syntheses confirm that instructional methods that actively engage participants - such as simulations, problem-based tasks, and opportunities to make and learn from mistakes - improve knowledge retention and enhance the likelihood of transfer (Blume et al., 2010).",False,True,False,"(Blume et al., 2010)",parenthetical,Blume et al.,2010,False,,,,,pilot_inputs/sources_pdf/Blume_2010.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,916f55c7,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",False,True,False,"(Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011)",parenthetical,Baldwin & Ford,1988,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,c7cdb604,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",False,True,False,"(Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011)",parenthetical,Baldwin et al.,2017,False,,,,,pilot_inputs/sources_pdf/Baldwin_1988.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,89dfab34,"Learners who are committed to applying new skills are more likely to seek opportunities to do so and to persist in the face of challenges (Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011).",False,True,False,"(Baldwin & Ford, 1988; Baldwin et al., 2017; Grossman & Salas, 2011)",parenthetical,Grossman & Salas,2011,False,,,,,pilot_inputs/sources_pdf/Grossman_2011.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,5fc5be63,"Research consistently underscores the importance of what is referred to as the “transfer climate” - the degree to which organizational cues, norms, and resources support or hinder the application of learning (Grossman & Salas, 2011).",True,True,False,"(Grossman & Salas, 2011)",parenthetical,Grossman & Salas,2011,False,,,,,pilot_inputs/sources_pdf/Grossman_2011.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,70082f3a,"Newer reviews, including those examining online and e-learning contexts, reaffirm that the presence of strong transfer climates can compensate for the limitations of remote or digital formats, while weak climates undermine even the most well-designed training programs (Blume et al., 2010; O’Neill et al., 2025).",False,True,False,"(Blume et al., 2010; O’Neill et al., 2025)",parenthetical,Blume et al.,2010,False,,,,,pilot_inputs/sources_pdf/Blume_2010.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,3a3973a8,"Newer reviews, including those examining online and e-learning contexts, reaffirm that the presence of strong transfer climates can compensate for the limitations of remote or digital formats, while weak climates undermine even the most well-designed training programs (Blume et al., 2010; O’Neill et al., 2025).",False,True,False,"(Blume et al., 2010; O’Neill et al., 2025)",parenthetical,O’Neill et al.,2025,False,,,,,pilot_inputs/sources_pdf/ONeill_2025.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,dc93eb44,"Building on these insights, Alagaraja and Shuck (2015) proposed the Organizational Alignment–Engagement Model, which extends the idea of transfer climate by linking structural alignment and psychological engagement as dual mechanisms that enable learning to be applied on the job.",False,True,False,Alagaraja and Shuck (2015),narrative,Alagaraja and Shuck,2015,False,,,,,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,d6b2f716,"In this sense, alignment and engagement function as reinforcing conditions that bridge the gap between training inputs and observable performance, complementing Baldwin and Ford’s original model by specifying how system-level supports and employee motivation jointly sustain transfer (Alagaraja & Shuck, 2015).",False,True,False,"(Alagaraja & Shuck, 2015)",parenthetical,Alagaraja & Shuck,2015,False,,,,,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,2ab67726,"In this context, “networks” encompass structured communities of practice, peer coaching triads, project-based working groups, and research-active units that expose learners to role models and normative cues for the desired behavior; these networks operate through mechanisms such as social reinforcement, identity-based motivation, and timely information flows that lower the friction of applying new skills (Cooke et al., 2018).",True,True,False,"(Cooke et al., 2018)",parenthetical,Cooke et al.,2018,False,,,,,pilot_inputs/sources_pdf/Cooke_2018.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,56332e21,"However, peer communities tend to be beneficial only under specific conditions: they require a clearly defined purpose linked to participants’ mandated work, facilitation that maintains cadence and psychological safety, explicit time allocation, production of tangible work artifacts that feed back into workflows, and visible sponsorship or recognition so participation is consequential (Cooke et al., 2018; Alagaraja & Shuck, 2015).",False,True,False,"(Cooke et al., 2018; Alagaraja & Shuck, 2015)",parenthetical,Cooke et al.,2018,False,,,,,pilot_inputs/sources_pdf/Cooke_2018.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,0dac9ce6,"However, peer communities tend to be beneficial only under specific conditions: they require a clearly defined purpose linked to participants’ mandated work, facilitation that maintains cadence and psychological safety, explicit time allocation, production of tangible work artifacts that feed back into workflows, and visible sponsorship or recognition so participation is consequential (Cooke et al., 2018; Alagaraja & Shuck, 2015).",False,True,False,"(Cooke et al., 2018; Alagaraja & Shuck, 2015)",parenthetical,Alagaraja & Shuck,2015,False,,,,,pilot_inputs/sources_pdf/Alagaraja_2015.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
4_2,unknown,c8d94b6d,"Absent these conditions, communities of practice commonly stagnate - attendance becomes optional, discussions decouple from job tasks, and the perceived return on time declines - which weakens the social mechanisms needed for transfer (Grossman & Salas, 2011; Cooke et al., 2018).",False,True,False,"(Grossman & Salas, 2011; Cooke et al., 2018)",parenthetical,Grossman & Salas,2011,False,,,,,pilot_inputs/sources_pdf/Grossman_2011.pdf,High,Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results),3,"What are the primary theories of change linking capacity development activities to improved individual-level capabilities, performance, career growth, and other related outcomes?",Learning Transfer Theories of Change: From Learning to On-the-Job Use (and Results)
